age,attrition,daily_rate,distance_from_home,education,education_field,employee_number,gender,hourly_rate,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,date_birth,salary,iter_hourly_rate,iter_total_working_years,iter_monthly_income,iter_salary,knn_hourly_rate,knn_total_working_years,knn_monthly_income,knn_salary,typology_id,satisfaction_id,department_role_id
21,yes,290.04,10,3,,1362,male,36.25224019289626,single,2342.59,6090.75,1,no,13,"3,0",0,1.0,6,1,1,0,2002,28111.13,83.042301980198,1.0,2342.59,28111.13,83.042301980198,1.0,2342.59,28111.13,221,1212,117
51,yes,253.91,4,4,,1363,female,31.73747464049198,married,2279.311959878634,5332.17,9,no,12,"3,0",3,18.0,2,10,2,7,1972,24610.0,83.042301980198,18.0,5697.60022687609,24610.0,83.042301980198,18.0,5697.60022687609,24610.0,222,3334,15
37,no,556.26,10,4,,1364,male,69.53063155643997,divorced,4758.591114953805,11681.39,2,yes,14,"3,0",3,8.0,5,1,0,0,1986,53914.11,83.042301980198,8.0,5697.60022687609,53914.11,83.042301980198,8.0,5697.60022687609,53914.11,22,4233,243
28,yes,267.84,1,3,medical,1365,female,33.47811176451532,divorced,2393.565675337662,5624.67,1,no,15,"3,0",2,5.86322409161679,2,1,0,0,1995,25960.0,83.042301980198,11.318933823529411,5697.60022687609,25960.0,83.042301980198,11.318933823529411,5697.60022687609,25960.0,22,2213,117
50,yes,487.81,1,4,,1366,female,60.97450089924238,single,4197.327679688022,10244.0,3,yes,14,"3,0",0,5.0,4,0,0,0,1973,47280.0,83.042301980198,5.0,5697.60022687609,47280.0,83.042301980198,5.0,5697.60022687609,47280.0,21,3343,43
34,no,290.04,3,4,,1367,female,36.25242928849652,,2342.59,6090.75,3,no,17,"3,0",3,6.0,2,0,0,0,1989,28111.13,83.042301980198,6.0,2342.59,28111.13,83.042301980198,6.0,2342.59,28111.13,21,4243,15
38,no,758.44,2,2,marketing,1368,female,94.80364320821084,single,6125.83,15927.17,7,no,16,"3,0",0,12.71259161429995,2,1,0,0,1985,73510.0,83.042301980198,11.318933823529411,6125.83,73510.0,83.042301980198,11.318933823529411,6125.83,73510.0,221,2333,53
42,no,556.26,29,3,,1369,female,69.53093205175936,,4492.84,11681.39,4,no,19,"3,0",0,16.0,3,1,0,0,1981,53914.11,83.042301980198,16.0,4492.84,53914.11,83.042301980198,16.0,4492.84,53914.11,22,4113,47
18,yes,290.04,8,1,,1370,female,36.25243902207029,single,2342.59,6090.75,1,no,12,"3,0",0,6.257371767504139,0,0,0,0,2005,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,21,3343,17
41,no,491.73,12,4,,1371,female,61.4646230391524,,3971.67,10326.33,3,yes,11,"3,0",1,6.0,4,1,0,0,1982,47660.0,83.042301980198,6.0,3971.67,47660.0,83.042301980198,6.0,3971.67,47660.0,12,4313,17
35,no,232.97,1,4,medical,1372,female,29.11890635897933,,1881.67,4892.33,6,no,12,"3,0",1,5.470903018947382,2,8,1,7,1988,22580.0,83.042301980198,11.318933823529411,1881.67,22580.0,83.042301980198,11.318933823529411,1881.67,22580.0,221,3223,117
32,no,291.67,2,1,,1373,male,36.457136768339765,,2589.016418796872,6125.17,1,no,12,"3,0",3,1.0,3,1,0,0,1991,28270.0,83.042301980198,1.0,5697.60022687609,28270.0,83.042301980198,1.0,5697.60022687609,28270.0,11,1333,218
22,yes,294.36,3,4,life_sciences,1374,female,36.79,married,2377.5,6181.5,0,yes,11,"3,0",1,1.0,5,0,0,0,2001,28530.0,36.79,1.0,2377.5,28530.0,36.79,1.0,2377.5,28530.0,11,4223,15
44,no,236.27,26,3,,1375,female,29.531632385187446,single,2134.676702594902,4961.67,2,no,13,"3,0",0,6.0,3,0,0,0,1979,22900.0,83.042301980198,6.0,5697.60022687609,22900.0,83.042301980198,6.0,5697.60022687609,22900.0,121,3143,15
41,yes,217.39,5,2,life_sciences,1376,female,27.171440305292773,,1755.83,4565.17,6,no,17,"3,0",1,5.0,2,1,0,0,1982,21070.0,83.042301980198,5.0,1755.83,21070.0,83.042301980198,5.0,1755.83,21070.0,121,1211,15
40,no,556.26,2,4,,1377,female,69.53070055266093,,4758.585380548165,11681.39,5,no,12,"3,0",3,9.824375217388116,2,0,0,0,1983,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11,322,2343,43
24,yes,228.02,17,2,life_sciences,1378,male,28.499680877759587,,1841.67,4788.33,1,no,13,"3,0",1,1.0,3,1,0,0,1999,22100.0,83.042301980198,1.0,1841.67,22100.0,83.042301980198,1.0,1841.67,22100.0,21,2311,17
42,no,1360.98,26,5,medical,1379,male,170.12248538357585,married,10992.5,28580.5,3,yes,17,"3,0",0,21.016428244779263,6,1,0,0,1981,131910.0,83.042301980198,11.318933823529411,10992.5,131910.0,83.042301980198,11.318933823529411,10992.5,131910.0,322,1333,51
49,no,1973.98,4,2,medical,1380,female,246.74964819154064,married,16384.035751056457,41453.67,2,no,13,"3,0",1,23.0,2,1,0,0,1974,191324.62,83.042301980198,23.0,5697.60022687609,191324.62,83.042301980198,23.0,5697.60022687609,191324.62,11,3234,132
48,no,290.04,2,2,technical_degree,1381,female,57.644001040600905,single,2342.59,6090.75,5,no,11,"3,0",0,7.0,4,1,0,0,1975,44697.569454889,83.042301980198,7.0,2342.59,65245.87531343283,83.042301980198,7.0,2342.59,65245.87531343283,221,2432,17
29,no,556.26,7,3,,1382,female,69.53055386055887,,4492.84,11681.39,1,no,11,"3,0",2,6.0,2,6,1,0,1994,53914.11,83.042301980198,6.0,4492.84,53914.11,83.042301980198,6.0,4492.84,53914.11,221,4323,146
48,no,1884.48,1,3,life_sciences,1383,female,235.5621780544745,single,15220.83,39574.17,6,no,12,"3,0",0,28.23109965101255,3,1,0,0,1975,182650.0,83.042301980198,11.318933823529411,15220.83,182650.0,83.042301980198,11.318933823529411,15220.83,182650.0,21,4234,131
34,no,290.04,20,3,technical_degree,1384,male,36.25,,2342.59,6090.75,0,no,17,"3,0",0,2.0,5,1,0,0,1989,28111.13,36.25,2.0,2342.59,28111.13,36.25,2.0,2342.59,28111.13,21,3442,15
19,no,290.04,25,3,life_sciences,1385,male,36.25,single,2342.59,6090.75,1,no,12,"3,0",0,1.0,2,1,0,1,2004,28111.13,36.25,1.0,2342.59,28111.13,36.25,1.0,2342.59,28111.13,21,4443,15
23,no,290.04,1,2,,1386,female,36.25,,2342.59,6090.75,1,no,22,"4,0",1,1.0,2,1,0,1,2000,28111.13,36.25,1.0,2342.59,28111.13,36.25,1.0,2342.59,28111.13,22,3343,15
25,yes,115.35,32,1,,1387,female,275.9549152577512,single,93167.0,2422.33,1,yes,14,"3,0",0,1.0,4,1,1,0,1998,213969.80921018147,83.042301980198,1.0,93167.0,65245.87531343283,83.042301980198,1.0,93167.0,65245.87531343283,321,4143,18
42,no,244.73,34,4,medical,1388,male,30.58964089822356,married,2204.0143154896814,5139.33,6,yes,16,"3,0",0,18.0,2,1,0,0,1981,23720.0,83.042301980198,18.0,5697.60022687609,23720.0,83.042301980198,18.0,5697.60022687609,23720.0,22,2443,45
51,no,292.81,6,2,medical,1389,male,36.6,single,2365.0,6149.0,0,no,14,"3,0",0,8.0,6,7,7,7,1972,28380.0,36.6,8.0,2365.0,28380.0,36.6,8.0,2365.0,28380.0,312,3222,17
45,no,1863.44,25,3,medical,1390,male,232.93095271846136,,15050.83,39132.17,3,no,22,"4,0",0,22.0,4,0,0,0,1978,180610.0,83.042301980198,22.0,15050.83,180610.0,83.042301980198,22.0,15050.83,180610.0,312,2333,32
27,no,290.04,11,3,medical,1391,male,36.25239146937646,married,2342.59,6090.75,8,no,14,"3,0",1,5.0,4,1,0,0,1996,28111.13,83.042301980198,5.0,2342.59,28111.13,83.042301980198,5.0,2342.59,28111.13,21,4423,18
18,no,166.21,1,3,,1392,male,20.774335121833705,single,1342.5,3490.5,1,no,15,"3,0",0,0.0,5,0,0,0,2005,16110.0,83.042301980198,0.0,1342.5,16110.0,83.042301980198,0.0,1342.5,16110.0,122,4334,17
31,yes,290.04,2,3,,1393,male,36.252315831136364,single,2342.59,6090.75,7,no,14,"3,0",0,3.0,3,1,0,0,1992,28111.13,83.042301980198,3.0,2342.59,28111.13,83.042301980198,3.0,2342.59,28111.13,321,4234,18
31,yes,290.04,1,4,life_sciences,1394,male,36.25243902207029,single,2342.59,6090.75,1,no,12,"3,0",0,6.257371767504139,3,1,0,0,1992,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,322,3123,18
31,yes,290.04,8,3,life_sciences,1395,male,36.25243902207029,,2342.59,6090.75,1,no,12,"3,0",0,6.257371767504139,3,1,0,0,1992,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,222,2234,15
27,no,290.04,11,1,life_sciences,1396,female,36.25,married,2342.59,6090.75,0,no,14,"3,0",0,6.0,3,5,1,4,1996,28111.13,36.25,6.0,2342.59,28111.13,36.25,6.0,2342.59,28111.13,222,1324,17
39,yes,290.04,2,3,,1397,male,36.252620187797646,single,2575.543912205603,6090.75,2,yes,23,"4,0",0,11.0,2,1,0,0,1984,28111.13,83.042301980198,11.0,5697.60022687609,28111.13,83.042301980198,11.0,5697.60022687609,28111.13,21,1224,17
44,no,491.94,1,5,marketing,1398,male,61.49060615118444,married,3973.33,10330.67,7,no,12,"3,0",1,11.0,4,1,0,0,1979,47680.0,83.042301980198,11.0,3973.33,47680.0,83.042301980198,11.0,3973.33,47680.0,322,3332,43
30,no,131.44,25,3,,1399,female,16.428082816172854,,1275.114826257061,2760.33,1,no,13,"3,0",2,1.0,2,1,0,0,1993,12740.0,83.042301980198,1.0,5697.60022687609,12740.0,83.042301980198,1.0,5697.60022687609,12740.0,22,3322,115
35,no,248.03,26,1,life_sciences,1400,female,31.001700476598327,,2003.33,5208.67,1,no,13,"3,0",1,1.0,3,1,0,0,1988,24040.0,83.042301980198,1.0,2003.33,24040.0,83.042301980198,1.0,2003.33,24040.0,221,3313,18
24,yes,290.04,9,3,,1401,female,36.25,,2342.59,6090.75,2,no,11,"3,0",0,6.257371766847043,2,0,0,0,1999,28111.13,36.25,11.318933823529411,2342.59,28111.13,36.25,11.318933823529411,2342.59,28111.13,322,1332,17
24,no,209.75,13,2,,1402,male,26.21691214630465,married,1917.259905933633,4404.83,1,no,13,"3,0",1,1.0,2,1,0,0,1999,20330.0,83.042301980198,1.0,5697.60022687609,20330.0,83.042301980198,1.0,5697.60022687609,20330.0,21,2333,18
28,yes,264.23,2,2,medical,1403,female,33.02679728354448,single,2363.9475087450483,5548.83,7,no,11,"3,0",0,8.0,2,0,0,0,1995,25610.0,83.042301980198,8.0,5697.60022687609,25610.0,83.042301980198,8.0,5697.60022687609,25610.0,21,1232,17
28,no,161.26,1,3,life_sciences,1404,female,20.155318226460192,,1519.620660284109,3386.5,1,no,14,"3,0",1,1.0,2,1,0,0,1995,15630.0,83.042301980198,1.0,5697.60022687609,15630.0,83.042301980198,1.0,5697.60022687609,15630.0,222,3241,15
33,no,659.08,8,5,,1405,female,93.85777282526112,,5323.33,13840.67,2,no,17,"3,0",0,14.0,6,0,0,0,1990,72776.56375373123,83.042301980198,14.0,5323.33,65245.87531343283,83.042301980198,14.0,5323.33,65245.87531343283,21,3313,46
39,no,864.19,6,3,,1406,male,108.02,single,7283.672476747475,18148.0,4,no,18,"3,0",0,9.0,3,2,2,2,1984,83760.0,108.02,9.0,5697.60022687609,83760.0,108.02,9.0,5697.60022687609,83760.0,222,2343,54
42,no,499.47,2,3,medical,1407,female,62.43201754716873,married,4034.17,10488.83,4,no,14,"3,0",1,9.143645025437088,3,1,0,0,1981,48410.0,83.042301980198,11.318933823529411,4034.17,48410.0,83.042301980198,11.318933823529411,4034.17,48410.0,11,2223,17
29,no,290.04,9,3,,1408,female,36.25,married,2342.59,6090.75,6,no,18,"3,0",2,6.257371766847043,2,1,0,0,1994,28111.13,36.25,11.318933823529411,2342.59,28111.13,36.25,11.318933823529411,2342.59,28111.13,222,3412,15
35,no,290.04,1,3,,1409,female,36.25243744756671,,2575.559122400347,6090.75,1,no,19,"3,0",0,6.1680433479329615,3,3,1,2,1988,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,222,1223,17
35,yes,213.98,14,3,,1410,male,31.785779289836672,,1728.33,4493.67,1,no,12,"3,0",1,1.0,2,1,0,0,1988,24647.955984881788,83.042301980198,1.0,1728.33,65245.87531343283,83.042301980198,1.0,1728.33,65245.87531343283,221,1343,17
34,no,306.63,13,4,medical,1411,female,38.32740863864144,single,2476.67,6439.33,1,no,13,"3,0",0,6.486132516676244,4,1,0,0,1989,29720.0,83.042301980198,11.318933823529411,2476.67,29720.0,83.042301980198,11.318933823529411,2476.67,29720.0,12,4333,15
26,no,290.04,3,3,,1412,male,36.25224199684069,,2575.57536625297,6090.75,1,no,21,"4,0",0,1.0,5,1,0,0,1997,28111.13,83.042301980198,1.0,5697.60022687609,28111.13,83.042301980198,1.0,5697.60022687609,28111.13,221,4313,15
36,no,703.13,1,4,life_sciences,1413,male,87.89081796741104,single,5679.17,14765.83,6,no,13,"3,0",0,11.950455989746292,5,1,0,0,1987,68150.0,83.042301980198,11.318933823529411,5679.17,68150.0,83.042301980198,11.318933823529411,5679.17,68150.0,211,3313,43
50,no,1973.98,24,3,marketing,1414,female,246.74988926525336,married,15943.72,41453.67,4,yes,16,"3,0",1,29.46453332285764,2,1,0,0,1973,191324.62,83.042301980198,11.318933823529411,15943.72,191324.62,83.042301980198,11.318933823529411,15943.72,191324.62,12,3333,32
42,no,1973.98,9,2,,1415,female,246.74968601063637,,16384.032605651722,41453.67,8,no,22,"4,0",0,24.0,2,1,0,1,1981,191324.62,83.042301980198,24.0,5697.60022687609,191324.62,83.042301980198,24.0,5697.60022687609,191324.62,212,4243,32
35,no,277.54,7,2,life_sciences,1416,female,74.8071486993671,,2241.67,5828.33,1,no,18,"3,0",1,11.501894601576968,5,1,0,1,1988,58005.29667917125,83.042301980198,11.318933823529411,2241.67,65245.87531343283,83.042301980198,11.318933823529411,2241.67,65245.87531343283,22,4242,17
46,no,1812.47,1,4,life_sciences,1417,female,226.56,,15059.57821459879,38061.83,1,no,15,"3,0",0,27.0,5,26,0,12,1977,175670.0,226.56,27.0,5697.60022687609,175670.0,226.56,27.0,5697.60022687609,175670.0,212,1421,22
18,yes,161.88,3,2,medical,1418,male,20.232662457405063,single,1524.7000513779883,3399.5,1,yes,12,"3,0",0,0.0,2,0,0,0,2005,15690.0,83.042301980198,0.0,5697.60022687609,15690.0,83.042301980198,0.0,5697.60022687609,15690.0,321,4334,218
29,no,431.99,5,3,,1419,female,53.99740654368663,divorced,3489.17,9071.83,1,yes,13,"3,0",1,10.0,3,10,0,9,1994,41870.0,83.042301980198,10.0,3489.17,41870.0,83.042301980198,10.0,3489.17,41870.0,21,2222,43
31,no,556.26,5,4,life_sciences,1420,male,69.53070513703906,,4492.84,11681.39,1,no,11,"3,0",2,10.0,2,10,0,2,1992,53914.11,83.042301980198,10.0,4492.84,53914.11,83.042301980198,10.0,4492.84,53914.11,21,4313,43
41,no,1032.49,23,2,,1421,female,129.06,single,8339.32,21682.23,3,no,16,"3,0",0,21.0,2,2,0,2,1982,100071.84,129.06,21.0,8339.32,100071.84,129.06,21.0,8339.32,100071.84,221,3343,53
38,no,341.1,4,2,,1422,male,42.63503067781926,,2994.25116055169,7163.0,7,no,19,"3,0",1,7.0,5,0,0,0,1985,33060.0,83.042301980198,7.0,5697.60022687609,33060.0,83.042301980198,7.0,5697.60022687609,33060.0,211,3343,17
32,yes,143.72,2,4,life_sciences,1423,female,17.96282680864411,single,1375.7936990917278,3018.17,1,no,12,"3,0",0,1.0,2,1,0,0,1991,13930.0,83.042301980198,1.0,5697.60022687609,13930.0,83.042301980198,1.0,5697.60022687609,13930.0,221,2313,17
60,no,1122.85,1,4,,1424,female,140.35611410220957,divorced,9069.17,23579.83,3,no,20,"4,0",1,19.0,2,1,0,0,1963,108830.0,83.042301980198,19.0,9069.17,108830.0,83.042301980198,19.0,9069.17,108830.0,12,4134,56
24,yes,290.04,22,1,,1425,female,33.42604082753895,married,2342.59,6090.75,1,no,11,"3,0",1,1.0,2,1,0,0,1999,25919.768463805343,83.042301980198,1.0,2342.59,65245.87531343283,83.042301980198,1.0,2342.59,65245.87531343283,21,3133,19
40,no,556.26,8,2,life_sciences,1426,male,69.53100974739694,,4758.559660906438,11681.39,2,yes,16,"3,0",1,18.0,3,1,0,0,1983,53914.11,83.042301980198,18.0,5697.60022687609,53914.11,83.042301980198,18.0,5697.60022687609,53914.11,221,1323,44
30,no,295.29,21,1,,1427,female,69.86622878138118,married,2385.0,6201.0,1,no,12,"3,0",1,10.0,2,10,0,8,1993,54174.278968161365,83.042301980198,10.0,2385.0,65245.87531343283,83.042301980198,10.0,2385.0,65245.87531343283,221,4322,15
47,no,556.26,2,4,marketing,1428,female,69.53047822231876,,4492.84,11681.39,7,no,11,"3,0",1,4.0,3,1,0,0,1976,53914.11,83.042301980198,4.0,4492.84,53914.11,83.042301980198,4.0,4492.84,53914.11,121,2341,43
32,yes,694.88,1,2,,1429,female,86.85898354351977,single,5612.5,14592.5,6,no,15,"3,0",0,10.0,2,0,0,0,1991,67350.0,83.042301980198,10.0,5612.5,67350.0,83.042301980198,10.0,5612.5,67350.0,212,2123,243
45,no,1006.57,41,3,life_sciences,1430,male,125.8208101096208,married,8451.208985570795,21138.0,4,no,21,"4,0",2,9.0,2,5,0,3,1978,97560.0,83.042301980198,9.0,5697.60022687609,97560.0,83.042301980198,9.0,5697.60022687609,97560.0,221,3134,59
34,no,290.04,2,4,,1431,female,36.25242928849652,married,2342.59,6090.75,0,yes,14,"3,0",3,6.0,3,5,1,2,1989,28111.13,83.042301980198,6.0,2342.59,28111.13,83.042301980198,6.0,2342.59,28111.13,22,4413,15
33,yes,1032.49,16,3,,1432,male,129.06061298298104,,8339.32,21682.23,2,yes,20,"4,0",0,16.489391944301513,2,0,0,0,1990,100071.84,83.042301980198,11.318933823529411,8339.32,100071.84,83.042301980198,11.318933823529411,8339.32,100071.84,21,1332,53
31,yes,1032.49,16,4,,1433,female,91.08972859085588,married,8339.32,21682.23,2,no,13,"3,0",3,11.362395898152304,2,1,0,0,1992,70630.35343310711,83.042301980198,11.318933823529411,8339.32,65245.87531343283,83.042301980198,11.318933823529411,8339.32,65245.87531343283,221,3313,53
29,no,290.04,4,3,technical_degree,1434,male,36.25243744756671,divorced,2575.559122400347,6090.75,1,no,13,"3,0",1,6.1680433479329615,2,1,0,0,1994,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,221,1233,15
30,no,546.21,16,3,,1435,female,68.28,married,4411.67,11470.33,3,no,16,"3,0",1,10.0,3,7,1,7,1993,52940.0,68.28,10.0,4411.67,52940.0,68.28,10.0,4411.67,52940.0,22,3433,46
38,no,556.26,18,3,medical,1436,female,69.53,married,4758.585368284393,11681.39,3,no,16,"3,0",1,9.824375221901732,2,1,1,0,1985,53914.11,69.53,11.318933823529411,5697.60022687609,53914.11,69.53,11.318933823529411,5697.60022687609,53914.11,221,4133,46
43,yes,251.44,17,3,technical_degree,1437,female,31.43,,2030.83,5280.17,9,yes,16,"3,0",1,6.0,4,1,0,0,1980,24370.0,31.43,6.0,2030.83,24370.0,31.43,6.0,2030.83,24370.0,22,3243,15
55,no,1973.98,44,3,,1438,female,246.7500642015933,married,16384.001151604352,41453.67,8,no,12,"3,0",3,34.0,2,1,0,0,1968,191324.62,83.042301980198,34.0,5697.60022687609,191324.62,83.042301980198,34.0,5697.60022687609,191324.62,212,1223,31
21,yes,290.04,7,1,marketing,1439,female,75.07663579073002,single,2342.59,6090.75,1,no,13,"3,0",0,11.499585808984802,3,1,1,0,2002,58214.2494277887,83.042301980198,11.318933823529411,2342.59,65245.87531343283,83.042301980198,11.318933823529411,2342.59,65245.87531343283,21,2323,18
22,yes,290.04,45,1,medical,1440,male,36.25,,2342.59,6090.75,1,yes,17,"3,0",0,1.0,6,1,0,0,2001,28111.13,36.25,1.0,2342.59,28111.13,36.25,1.0,2342.59,28111.13,221,1333,17
37,no,420.02,8,2,other,1441,female,52.50169588713998,divorced,3641.434741060565,8820.5,2,no,13,"3,0",0,19.0,4,10,4,7,1986,40710.0,83.042301980198,19.0,5697.60022687609,40710.0,83.042301980198,19.0,5697.60022687609,40710.0,221,2332,49
42,no,556.26,13,3,,1442,female,69.53,married,4492.84,11681.39,5,no,18,"3,0",2,10.0,2,0,0,0,1981,53914.11,69.53,10.0,4492.84,53914.11,69.53,10.0,4492.84,53914.11,222,1432,46
18,no,290.04,14,3,,1443,male,29.389714125361955,single,2342.59,6090.75,1,no,16,"3,0",0,0.0,4,0,0,0,2005,22790.1349652914,83.042301980198,0.0,2342.59,65245.87531343283,83.042301980198,0.0,2342.59,65245.87531343283,21,3331,15
31,yes,304.98,18,5,human_resources,1444,female,38.12088684513837,married,2463.33,6404.67,0,no,17,"3,0",0,2.0,4,1,0,0,1992,29560.0,83.042301980198,2.0,2463.33,29560.0,83.042301980198,2.0,2463.33,29560.0,211,1433,19
36,no,556.26,2,4,,1445,male,69.53070055266093,,4758.585380548165,11681.39,4,yes,22,"4,0",1,9.824375217388116,2,1,0,0,1987,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11,221,2343,45
32,no,479.56,10,4,marketing,1446,female,59.94,,3873.33,10070.67,8,no,13,"3,0",0,8.869222800692073,2,0,0,0,1991,46480.0,59.94,11.318933823529411,3873.33,46480.0,59.94,11.318933823529411,3873.33,46480.0,321,4334,43
29,no,556.26,29,1,life_sciences,1447,female,69.53,divorced,4758.58167865834,11681.39,8,no,17,"3,0",2,11.0,3,7,1,6,1994,53914.11,69.53,11.0,5697.60022687609,53914.11,69.53,11.0,5697.60022687609,53914.11,22,3143,46
42,no,290.04,8,3,,1448,female,36.25243902207029,,2342.59,6090.75,4,no,13,"3,0",0,6.257371767504139,3,0,0,0,1981,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13,221,3343,17
29,no,289.3,6,1,,1449,female,36.160702219897416,married,2336.67,6075.33,1,no,11,"3,0",0,6.247254987798865,3,1,0,0,1994,28040.0,83.042301980198,11.318933823529411,2336.67,28040.0,83.042301980198,11.318933823529411,2336.67,28040.0,221,2243,19
29,yes,251.64,24,2,,1450,female,31.453095765083734,,2032.5,5284.5,1,yes,24,"3,0",0,1.0,3,1,1,0,1994,24390.0,83.042301980198,1.0,2032.5,24390.0,83.042301980198,1.0,2032.5,24390.0,22,4222,15
28,no,294.67,3,3,medical,1451,male,33.525936936882616,,2380.0,6188.0,1,no,19,"3,0",1,1.0,3,1,0,0,1995,25997.225086142014,83.042301980198,1.0,2380.0,65245.87531343283,83.042301980198,1.0,2380.0,65245.87531343283,221,2343,218
30,yes,290.04,9,3,,1452,female,75.07663579073002,,2342.59,6090.75,1,no,13,"3,0",0,11.499585808984802,3,1,0,0,1993,58214.2494277887,83.042301980198,11.318933823529411,2342.59,65245.87531343283,83.042301980198,11.318933823529411,2342.59,65245.87531343283,22,4332,18
22,yes,290.04,7,1,life_sciences,1453,female,33.42604082753895,single,2342.59,6090.75,1,no,23,"4,0",0,1.0,2,1,0,0,2001,25919.768463805343,83.042301980198,1.0,2342.59,65245.87531343283,83.042301980198,1.0,2342.59,65245.87531343283,221,2313,115
26,no,302.61,1,2,life_sciences,1454,male,37.82421783651077,,2444.17,6354.83,1,yes,13,"3,0",1,1.0,3,1,1,0,1997,29330.0,83.042301980198,1.0,2444.17,29330.0,83.042301980198,1.0,2444.17,29330.0,12,3232,15
44,no,556.26,1,4,,1455,female,69.53070513703906,,4492.84,11681.39,2,no,15,"3,0",1,10.0,5,2,2,2,1979,53914.11,83.042301980198,10.0,4492.84,53914.11,83.042301980198,10.0,4492.84,53914.11,221,1443,46
29,yes,112.56,24,3,technical_degree,1456,female,14.07,single,1120.2893329639603,2363.83,1,no,17,"3,0",0,1.0,3,1,0,0,1994,10910.0,14.07,1.0,5697.60022687609,10910.0,14.07,1.0,5697.60022687609,10910.0,321,1443,218
28,yes,556.26,13,2,marketing,1457,male,69.53055386055887,,4492.84,11681.39,3,yes,11,"3,0",0,6.0,0,2,2,2,1995,53914.11,83.042301980198,6.0,4492.84,53914.11,83.042301980198,6.0,4492.84,53914.11,221,3343,43
56,no,556.26,11,5,,1458,male,69.53070234868028,married,4492.84,11681.39,4,no,16,"3,0",1,9.92627118801342,3,0,0,0,1967,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,221,1233,43
39,no,531.45,9,2,,1459,female,66.43,married,4555.187273735331,11160.5,1,no,25,"4,0",1,10.0,3,10,7,9,1984,51510.0,66.43,10.0,5697.60022687609,51510.0,66.43,10.0,5697.60022687609,51510.0,221,1343,44
58,no,1582.77,21,3,,1460,male,197.84738722933997,,13176.052827364409,33238.2,4,yes,13,"3,0",1,23.92271891390793,2,1,0,0,1965,153407.07,83.042301980198,11.318933823529411,5697.60022687609,153407.07,83.042301980198,11.318933823529411,5697.60022687609,153407.07,11,4332,22
42,no,556.26,12,4,marketing,1461,female,69.53085847101414,divorced,4758.572242525384,11681.39,3,no,12,"3,0",2,14.0,4,0,0,0,1981,53914.11,83.042301980198,14.0,5697.60022687609,53914.11,83.042301980198,14.0,5697.60022687609,53914.11,222,4333,243
27,yes,295.39,22,3,,1462,male,36.92162887890615,married,2385.83,6203.17,1,no,12,"3,0",0,6.331149057147105,2,1,0,0,1996,28630.0,83.042301980198,11.318933823529411,2385.83,28630.0,83.042301980198,11.318933823529411,2385.83,28630.0,12,2213,19
38,no,294.87,1,3,,1463,female,110.22060368756402,single,2381.67,6192.33,4,no,14,"3,0",0,20.0,3,1,0,0,1985,85463.71925796854,83.042301980198,20.0,2381.67,65245.87531343283,83.042301980198,20.0,2381.67,65245.87531343283,221,1212,18
32,no,556.26,5,4,life_sciences,1464,female,69.53070234868028,,4492.84,11681.39,8,no,24,"4,0",0,9.92627118801342,1,1,0,0,1991,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11,21,4223,44
31,no,116.48,2,1,medical,1465,male,14.557493848520862,,94083.0,2446.17,1,no,11,"3,0",3,-31.84833791658701,4,1,0,0,1992,11290.0,83.042301980198,11.318933823529411,94083.0,11290.0,83.042301980198,11.318933823529411,94083.0,11290.0,21,4133,17
25,no,290.04,2,3,,1466,male,36.25242928849652,,2342.59,6090.75,4,no,14,"3,0",0,6.0,3,2,1,2,1998,28111.13,83.042301980198,6.0,2342.59,28111.13,83.042301980198,6.0,2342.59,28111.13,222,2333,19
40,no,290.04,44,4,,1467,female,36.25,married,2342.59,6090.75,8,no,19,"3,0",2,8.0,3,1,0,0,1983,28111.13,36.25,8.0,2342.59,28111.13,36.25,8.0,2342.59,28111.13,21,4332,117
39,no,2004.79,9,3,,1468,female,250.6001523654968,,16192.5,42100.5,2,no,13,"3,0",0,29.889022174510487,3,6,1,3,1984,194310.0,83.042301980198,11.318933823529411,16192.5,194310.0,83.042301980198,11.318933823529411,16192.5,194310.0,112,4332,32
