category_environment,environment_id,category_job_satisfaction,job_satisfaction_id,category_job_involvment,job_involvment_id,category_relationship,relationship_id,category_balance,balance_id,satisfaction_id,satisfaction
very_high,4,very_high,4,low,1,very_high,4,good,3,44143,"very_high, very_high, low, very_high, good"
very_high,4,very_high,4,low,1,very_high,4,excellent,4,44144,"very_high, very_high, low, very_high, excellent"
very_high,4,very_high,4,medium,2,low,1,very_low,1,44211,"very_high, very_high, medium, low, very_low"
very_high,4,very_high,4,medium,2,low,1,low,2,44212,"very_high, very_high, medium, low, low"
very_high,4,very_high,4,medium,2,low,1,good,3,44213,"very_high, very_high, medium, low, good"
very_high,4,very_high,4,medium,2,low,1,excellent,4,44214,"very_high, very_high, medium, low, excellent"
very_high,4,very_high,4,medium,2,medium,2,very_low,1,44221,"very_high, very_high, medium, medium, very_low"
very_high,4,very_high,4,medium,2,medium,2,low,2,44222,"very_high, very_high, medium, medium, low"
very_high,4,very_high,4,medium,2,medium,2,good,3,44223,"very_high, very_high, medium, medium, good"
very_high,4,very_high,4,medium,2,medium,2,excellent,4,44224,"very_high, very_high, medium, medium, excellent"
very_high,4,very_high,4,medium,2,high,3,very_low,1,44231,"very_high, very_high, medium, high, very_low"
very_high,4,very_high,4,medium,2,high,3,low,2,44232,"very_high, very_high, medium, high, low"
very_high,4,very_high,4,medium,2,high,3,good,3,44233,"very_high, very_high, medium, high, good"
very_high,4,very_high,4,medium,2,high,3,excellent,4,44234,"very_high, very_high, medium, high, excellent"
very_high,4,very_high,4,medium,2,very_high,4,very_low,1,44241,"very_high, very_high, medium, very_high, very_low"
very_high,4,very_high,4,medium,2,very_high,4,low,2,44242,"very_high, very_high, medium, very_high, low"
very_high,4,very_high,4,medium,2,very_high,4,good,3,44243,"very_high, very_high, medium, very_high, good"
very_high,4,very_high,4,medium,2,very_high,4,excellent,4,44244,"very_high, very_high, medium, very_high, excellent"
very_high,4,very_high,4,high,3,low,1,very_low,1,44311,"very_high, very_high, high, low, very_low"
very_high,4,very_high,4,high,3,low,1,low,2,44312,"very_high, very_high, high, low, low"
very_high,4,very_high,4,high,3,low,1,good,3,44313,"very_high, very_high, high, low, good"
very_high,4,very_high,4,high,3,low,1,excellent,4,44314,"very_high, very_high, high, low, excellent"
very_high,4,very_high,4,high,3,medium,2,very_low,1,44321,"very_high, very_high, high, medium, very_low"
very_high,4,very_high,4,high,3,medium,2,low,2,44322,"very_high, very_high, high, medium, low"
very_high,4,very_high,4,high,3,medium,2,good,3,44323,"very_high, very_high, high, medium, good"
very_high,4,very_high,4,high,3,medium,2,excellent,4,44324,"very_high, very_high, high, medium, excellent"
very_high,4,very_high,4,high,3,high,3,very_low,1,44331,"very_high, very_high, high, high, very_low"
very_high,4,very_high,4,high,3,high,3,low,2,44332,"very_high, very_high, high, high, low"
very_high,4,very_high,4,high,3,high,3,good,3,44333,"very_high, very_high, high, high, good"
very_high,4,very_high,4,high,3,high,3,excellent,4,44334,"very_high, very_high, high, high, excellent"
very_high,4,very_high,4,high,3,very_high,4,very_low,1,44341,"very_high, very_high, high, very_high, very_low"
very_high,4,very_high,4,high,3,very_high,4,low,2,44342,"very_high, very_high, high, very_high, low"
very_high,4,very_high,4,high,3,very_high,4,good,3,44343,"very_high, very_high, high, very_high, good"
very_high,4,very_high,4,high,3,very_high,4,excellent,4,44344,"very_high, very_high, high, very_high, excellent"
very_high,4,very_high,4,very_high,4,low,1,very_low,1,44411,"very_high, very_high, very_high, low, very_low"
very_high,4,very_high,4,very_high,4,low,1,low,2,44412,"very_high, very_high, very_high, low, low"
very_high,4,very_high,4,very_high,4,low,1,good,3,44413,"very_high, very_high, very_high, low, good"
very_high,4,very_high,4,very_high,4,low,1,excellent,4,44414,"very_high, very_high, very_high, low, excellent"
very_high,4,very_high,4,very_high,4,medium,2,very_low,1,44421,"very_high, very_high, very_high, medium, very_low"
very_high,4,very_high,4,very_high,4,medium,2,low,2,44422,"very_high, very_high, very_high, medium, low"
very_high,4,very_high,4,very_high,4,medium,2,good,3,44423,"very_high, very_high, very_high, medium, good"
very_high,4,very_high,4,very_high,4,medium,2,excellent,4,44424,"very_high, very_high, very_high, medium, excellent"
very_high,4,very_high,4,very_high,4,high,3,very_low,1,44431,"very_high, very_high, very_high, high, very_low"
very_high,4,very_high,4,very_high,4,high,3,low,2,44432,"very_high, very_high, very_high, high, low"
very_high,4,very_high,4,very_high,4,high,3,good,3,44433,"very_high, very_high, very_high, high, good"
very_high,4,very_high,4,very_high,4,high,3,excellent,4,44434,"very_high, very_high, very_high, high, excellent"
very_high,4,very_high,4,very_high,4,very_high,4,very_low,1,44441,"very_high, very_high, very_high, very_high, very_low"
very_high,4,very_high,4,very_high,4,very_high,4,low,2,44442,"very_high, very_high, very_high, very_high, low"
very_high,4,very_high,4,very_high,4,very_high,4,good,3,44443,"very_high, very_high, very_high, very_high, good"
very_high,4,very_high,4,very_high,4,very_high,4,excellent,4,44444,"very_high, very_high, very_high, very_high, excellent"
,,low,1,low,1,low,1,very_low,1,,
,,low,1,low,1,low,1,low,2,,
,,low,1,low,1,low,1,good,3,,
,,low,1,low,1,low,1,excellent,4,,
,,low,1,low,1,medium,2,very_low,1,,
,,low,1,low,1,medium,2,low,2,,
,,low,1,low,1,medium,2,good,3,,
,,low,1,low,1,medium,2,excellent,4,,
,,low,1,low,1,high,3,very_low,1,,
,,low,1,low,1,high,3,low,2,,
,,low,1,low,1,high,3,good,3,,
,,low,1,low,1,high,3,excellent,4,,
,,low,1,low,1,very_high,4,very_low,1,,
,,low,1,low,1,very_high,4,low,2,,
,,low,1,low,1,very_high,4,good,3,,
,,low,1,low,1,very_high,4,excellent,4,,
,,low,1,medium,2,low,1,very_low,1,,
,,low,1,medium,2,low,1,low,2,,
,,low,1,medium,2,low,1,good,3,,
,,low,1,medium,2,low,1,excellent,4,,
,,low,1,medium,2,medium,2,very_low,1,,
,,low,1,medium,2,medium,2,low,2,,
,,low,1,medium,2,medium,2,good,3,,
,,low,1,medium,2,medium,2,excellent,4,,
,,low,1,medium,2,high,3,very_low,1,,
,,low,1,medium,2,high,3,low,2,,
,,low,1,medium,2,high,3,good,3,,
,,low,1,medium,2,high,3,excellent,4,,
,,low,1,medium,2,very_high,4,very_low,1,,
,,low,1,medium,2,very_high,4,low,2,,
,,low,1,medium,2,very_high,4,good,3,,
,,low,1,medium,2,very_high,4,excellent,4,,
,,low,1,high,3,low,1,very_low,1,,
,,low,1,high,3,low,1,low,2,,
,,low,1,high,3,low,1,good,3,,
,,low,1,high,3,low,1,excellent,4,,
,,low,1,high,3,medium,2,very_low,1,,
,,low,1,high,3,medium,2,low,2,,
,,low,1,high,3,medium,2,good,3,,
,,low,1,high,3,medium,2,excellent,4,,
,,low,1,high,3,high,3,very_low,1,,
,,low,1,high,3,high,3,low,2,,
,,low,1,high,3,high,3,good,3,,
,,low,1,high,3,high,3,excellent,4,,
,,low,1,high,3,very_high,4,very_low,1,,
,,low,1,high,3,very_high,4,low,2,,
,,low,1,high,3,very_high,4,good,3,,
,,low,1,high,3,very_high,4,excellent,4,,
,,low,1,very_high,4,low,1,very_low,1,,
,,low,1,very_high,4,low,1,low,2,,
,,low,1,very_high,4,low,1,good,3,,
,,low,1,very_high,4,low,1,excellent,4,,
,,low,1,very_high,4,medium,2,very_low,1,,
,,low,1,very_high,4,medium,2,low,2,,
,,low,1,very_high,4,medium,2,good,3,,
,,low,1,very_high,4,medium,2,excellent,4,,
,,low,1,very_high,4,high,3,very_low,1,,
,,low,1,very_high,4,high,3,low,2,,
,,low,1,very_high,4,high,3,good,3,,
,,low,1,very_high,4,high,3,excellent,4,,
,,low,1,very_high,4,very_high,4,very_low,1,,
,,low,1,very_high,4,very_high,4,low,2,,
,,low,1,very_high,4,very_high,4,good,3,,
,,low,1,very_high,4,very_high,4,excellent,4,,
,,medium,2,low,1,low,1,very_low,1,,
,,medium,2,low,1,low,1,low,2,,
,,medium,2,low,1,low,1,good,3,,
,,medium,2,low,1,low,1,excellent,4,,
,,medium,2,low,1,medium,2,very_low,1,,
,,medium,2,low,1,medium,2,low,2,,
,,medium,2,low,1,medium,2,good,3,,
,,medium,2,low,1,medium,2,excellent,4,,
,,medium,2,low,1,high,3,very_low,1,,
,,medium,2,low,1,high,3,low,2,,
,,medium,2,low,1,high,3,good,3,,
,,medium,2,low,1,high,3,excellent,4,,
,,medium,2,low,1,very_high,4,very_low,1,,
,,medium,2,low,1,very_high,4,low,2,,
,,medium,2,low,1,very_high,4,good,3,,
,,medium,2,low,1,very_high,4,excellent,4,,
,,medium,2,medium,2,low,1,very_low,1,,
,,medium,2,medium,2,low,1,low,2,,
,,medium,2,medium,2,low,1,good,3,,
,,medium,2,medium,2,low,1,excellent,4,,
,,medium,2,medium,2,medium,2,very_low,1,,
,,medium,2,medium,2,medium,2,low,2,,
,,medium,2,medium,2,medium,2,good,3,,
,,medium,2,medium,2,medium,2,excellent,4,,
,,medium,2,medium,2,high,3,very_low,1,,
,,medium,2,medium,2,high,3,low,2,,
,,medium,2,medium,2,high,3,good,3,,
,,medium,2,medium,2,high,3,excellent,4,,
,,medium,2,medium,2,very_high,4,very_low,1,,
,,medium,2,medium,2,very_high,4,low,2,,
,,medium,2,medium,2,very_high,4,good,3,,
,,medium,2,medium,2,very_high,4,excellent,4,,
,,medium,2,high,3,low,1,very_low,1,,
,,medium,2,high,3,low,1,low,2,,
,,medium,2,high,3,low,1,good,3,,
,,medium,2,high,3,low,1,excellent,4,,
,,medium,2,high,3,medium,2,very_low,1,,
,,medium,2,high,3,medium,2,low,2,,
,,medium,2,high,3,medium,2,good,3,,
,,medium,2,high,3,medium,2,excellent,4,,
,,medium,2,high,3,high,3,very_low,1,,
,,medium,2,high,3,high,3,low,2,,
,,medium,2,high,3,high,3,good,3,,
,,medium,2,high,3,high,3,excellent,4,,
,,medium,2,high,3,very_high,4,very_low,1,,
,,medium,2,high,3,very_high,4,low,2,,
,,medium,2,high,3,very_high,4,good,3,,
,,medium,2,high,3,very_high,4,excellent,4,,
,,medium,2,very_high,4,low,1,very_low,1,,
,,medium,2,very_high,4,low,1,low,2,,
,,medium,2,very_high,4,low,1,good,3,,
,,medium,2,very_high,4,low,1,excellent,4,,
,,medium,2,very_high,4,medium,2,very_low,1,,
,,medium,2,very_high,4,medium,2,low,2,,
,,medium,2,very_high,4,medium,2,good,3,,
,,medium,2,very_high,4,medium,2,excellent,4,,
,,medium,2,very_high,4,high,3,very_low,1,,
,,medium,2,very_high,4,high,3,low,2,,
,,medium,2,very_high,4,high,3,good,3,,
,,medium,2,very_high,4,high,3,excellent,4,,
,,medium,2,very_high,4,very_high,4,very_low,1,,
,,medium,2,very_high,4,very_high,4,low,2,,
,,medium,2,very_high,4,very_high,4,good,3,,
,,medium,2,very_high,4,very_high,4,excellent,4,,
,,high,3,low,1,low,1,very_low,1,,
,,high,3,low,1,low,1,low,2,,
,,high,3,low,1,low,1,good,3,,
,,high,3,low,1,low,1,excellent,4,,
,,high,3,low,1,medium,2,very_low,1,,
,,high,3,low,1,medium,2,low,2,,
,,high,3,low,1,medium,2,good,3,,
,,high,3,low,1,medium,2,excellent,4,,
,,high,3,low,1,high,3,very_low,1,,
,,high,3,low,1,high,3,low,2,,
,,high,3,low,1,high,3,good,3,,
,,high,3,low,1,high,3,excellent,4,,
,,high,3,low,1,very_high,4,very_low,1,,
,,high,3,low,1,very_high,4,low,2,,
,,high,3,low,1,very_high,4,good,3,,
,,high,3,low,1,very_high,4,excellent,4,,
,,high,3,medium,2,low,1,very_low,1,,
,,high,3,medium,2,low,1,low,2,,
,,high,3,medium,2,low,1,good,3,,
,,high,3,medium,2,low,1,excellent,4,,
,,high,3,medium,2,medium,2,very_low,1,,
,,high,3,medium,2,medium,2,low,2,,
,,high,3,medium,2,medium,2,good,3,,
,,high,3,medium,2,medium,2,excellent,4,,
,,high,3,medium,2,high,3,very_low,1,,
,,high,3,medium,2,high,3,low,2,,
,,high,3,medium,2,high,3,good,3,,
,,high,3,medium,2,high,3,excellent,4,,
,,high,3,medium,2,very_high,4,very_low,1,,
,,high,3,medium,2,very_high,4,low,2,,
,,high,3,medium,2,very_high,4,good,3,,
,,high,3,medium,2,very_high,4,excellent,4,,
,,high,3,high,3,low,1,very_low,1,,
,,high,3,high,3,low,1,low,2,,
,,high,3,high,3,low,1,good,3,,
,,high,3,high,3,low,1,excellent,4,,
,,high,3,high,3,medium,2,very_low,1,,
,,high,3,high,3,medium,2,low,2,,
,,high,3,high,3,medium,2,good,3,,
,,high,3,high,3,medium,2,excellent,4,,
,,high,3,high,3,high,3,very_low,1,,
,,high,3,high,3,high,3,low,2,,
,,high,3,high,3,high,3,good,3,,
,,high,3,high,3,high,3,excellent,4,,
,,high,3,high,3,very_high,4,very_low,1,,
,,high,3,high,3,very_high,4,low,2,,
,,high,3,high,3,very_high,4,good,3,,
,,high,3,high,3,very_high,4,excellent,4,,
,,high,3,very_high,4,low,1,very_low,1,,
,,high,3,very_high,4,low,1,low,2,,
,,high,3,very_high,4,low,1,good,3,,
,,high,3,very_high,4,low,1,excellent,4,,
,,high,3,very_high,4,medium,2,very_low,1,,
,,high,3,very_high,4,medium,2,low,2,,
,,high,3,very_high,4,medium,2,good,3,,
,,high,3,very_high,4,medium,2,excellent,4,,
,,high,3,very_high,4,high,3,very_low,1,,
,,high,3,very_high,4,high,3,low,2,,
,,high,3,very_high,4,high,3,good,3,,
,,high,3,very_high,4,high,3,excellent,4,,
,,high,3,very_high,4,very_high,4,very_low,1,,
,,high,3,very_high,4,very_high,4,low,2,,
,,high,3,very_high,4,very_high,4,good,3,,
,,high,3,very_high,4,very_high,4,excellent,4,,
,,very_high,4,low,1,low,1,very_low,1,,
,,very_high,4,low,1,low,1,low,2,,
,,very_high,4,low,1,low,1,good,3,,
,,very_high,4,low,1,low,1,excellent,4,,
,,very_high,4,low,1,medium,2,very_low,1,,
,,very_high,4,low,1,medium,2,low,2,,
,,very_high,4,low,1,medium,2,good,3,,
,,very_high,4,low,1,medium,2,excellent,4,,
,,very_high,4,low,1,high,3,very_low,1,,
,,very_high,4,low,1,high,3,low,2,,
,,very_high,4,low,1,high,3,good,3,,
,,very_high,4,low,1,high,3,excellent,4,,
,,very_high,4,low,1,very_high,4,very_low,1,,
,,very_high,4,low,1,very_high,4,low,2,,
,,very_high,4,low,1,very_high,4,good,3,,
,,very_high,4,low,1,very_high,4,excellent,4,,
,,very_high,4,medium,2,low,1,very_low,1,,
,,very_high,4,medium,2,low,1,low,2,,
,,very_high,4,medium,2,low,1,good,3,,
,,very_high,4,medium,2,low,1,excellent,4,,
,,very_high,4,medium,2,medium,2,very_low,1,,
,,very_high,4,medium,2,medium,2,low,2,,
,,very_high,4,medium,2,medium,2,good,3,,
,,very_high,4,medium,2,medium,2,excellent,4,,
,,very_high,4,medium,2,high,3,very_low,1,,
,,very_high,4,medium,2,high,3,low,2,,
,,very_high,4,medium,2,high,3,good,3,,
,,very_high,4,medium,2,high,3,excellent,4,,
,,very_high,4,medium,2,very_high,4,very_low,1,,
,,very_high,4,medium,2,very_high,4,low,2,,
,,very_high,4,medium,2,very_high,4,good,3,,
,,very_high,4,medium,2,very_high,4,excellent,4,,
,,very_high,4,high,3,low,1,very_low,1,,
,,very_high,4,high,3,low,1,low,2,,
,,very_high,4,high,3,low,1,good,3,,
,,very_high,4,high,3,low,1,excellent,4,,
,,very_high,4,high,3,medium,2,very_low,1,,
,,very_high,4,high,3,medium,2,low,2,,
,,very_high,4,high,3,medium,2,good,3,,
,,very_high,4,high,3,medium,2,excellent,4,,
,,very_high,4,high,3,high,3,very_low,1,,
,,very_high,4,high,3,high,3,low,2,,
,,very_high,4,high,3,high,3,good,3,,
,,very_high,4,high,3,high,3,excellent,4,,
,,very_high,4,high,3,very_high,4,very_low,1,,
,,very_high,4,high,3,very_high,4,low,2,,
,,very_high,4,high,3,very_high,4,good,3,,
,,very_high,4,high,3,very_high,4,excellent,4,,
,,very_high,4,very_high,4,low,1,very_low,1,,
,,very_high,4,very_high,4,low,1,low,2,,
,,very_high,4,very_high,4,low,1,good,3,,
,,very_high,4,very_high,4,low,1,excellent,4,,
,,very_high,4,very_high,4,medium,2,very_low,1,,
,,very_high,4,very_high,4,medium,2,low,2,,
,,very_high,4,very_high,4,medium,2,good,3,,
,,very_high,4,very_high,4,medium,2,excellent,4,,
,,very_high,4,very_high,4,high,3,very_low,1,,
,,very_high,4,very_high,4,high,3,low,2,,
,,very_high,4,very_high,4,high,3,good,3,,
,,very_high,4,very_high,4,high,3,excellent,4,,
,,very_high,4,very_high,4,very_high,4,very_low,1,,
,,very_high,4,very_high,4,very_high,4,low,2,,
,,very_high,4,very_high,4,very_high,4,good,3,,
,,very_high,4,very_high,4,very_high,4,excellent,4,,
